Date,Open,High,Low,Close,Volume
2021-03-31,154.07440432134555,153.78996709930453,149.34731263201974,156.7025817050949,2422771
2021-04-01,153.90142572256028,156.20508694502013,152.9315056191721,155.5558185669532,7945685
2021-04-02,154.89589523919662,156.5771497525426,151.56976940425483,154.69137947348358,9218616
2021-04-05,157.1935257061474,157.3542981568947,151.45860327569406,155.73980520654354,8729395
2021-04-06,156.45713506572397,161.33408315722738,153.67585853249048,156.33849628944665,9276869
2021-04-07,156.37601516174158,159.12000889615504,153.07152718772414,154.98402045235358,3479129
2021-04-08,154.9272866741484,158.21390631819688,151.8569226932921,155.55231906179634,1855434
2021-04-09,156.38181287728494,159.76109202396788,151.73301556720827,156.6910428935132,1308697
2021-04-12,157.34357701942253,156.053513120204,153.3057854108954,154.00681998110258,4715799
2021-04-13,155.18863891934285,158.69249860409738,155.99985453771714,157.30465448464773,5719707
2021-04-14,156.13333390876775,158.25904052270027,154.0997330959113,156.59688927317933,8279074
2021-04-15,156.6958378107179,158.26817070803577,151.91483610638204,154.54938393333146,9461516
2021-04-16,154.88259002240378,159.96001992990168,152.71047948474552,154.82070177631164,7032290
2021-04-19,155.82753466417483,159.22240733833533,151.63034711362312,156.97348467556614,5203726
2021-04-20,153.74904478697425,156.80076683020826,153.02652616777783,155.54498612862702,1842606
2021-04-21,154.41752501676234,158.12698318092495,150.81549721403456,153.99800157445284,6732452
2021-04-22,154.04576086604206,155.086446947609,153.30080610677675,153.99522181408562,8377775
2021-04-23,155.4636016978352,154.63019013370015,150.73102451893055,154.554480772607,4871549
2021-04-26,155.15831457834895,154.99317038910556,151.24244868271907,153.4591649688419,9839023
2021-04-27,156.0894538631845,155.20194800173718,152.47956827843288,151.39514071544687,6635312
2021-04-28,154.3115733317371,156.2848439458213,152.27238429103448,155.77411806905823,8724954
2021-04-29,152.60965213360836,155.3595015197322,148.54081227411703,152.4391808162256,4699446
2021-04-30,151.070776344227,155.42942062872177,148.46338586434206,151.2745393077722,5223138
2021-05-03,149.80478152858652,152.7072178691495,149.07779061943185,150.1000400715203,1548723
2021-05-04,150.28298451314706,152.45087889281402,145.10814471783388,149.20938386896077,4232940
2021-05-05,149.96000682514435,150.50662328439827,146.67978313619892,150.06948375433458,5773147
2021-05-06,151.89922542850252,151.90532221551402,146.94509028953394,150.13136969003858,9473958
2021-05-07,153.90602161104292,155.34422388501682,150.45289884863323,154.86551057348825,3885579
2021-05-10,151.4219429801919,154.61937861171324,150.0529838420129,151.19397354704913,6912084
2021-05-11,153.54934789869787,156.6053713124703,147.91969325664374,151.37750305372165,8355554
2021-05-12,152.72405504027088,152.21033789649024,148.78169327170409,150.96668076854462,2440352
2021-05-13,151.27035830994757,151.51328514752387,147.8520322774103,152.676502561791,2877330
2021-05-14,148.9779132990099,153.34496203766912,149.83890381054084,151.11427719728115,6082070
2021-05-17,150.81466477126213,152.60987954211785,149.18885441484338,150.18635096232612,9943742
2021-05-18,151.89225036136537,150.84332768149844,149.97800648575247,151.8495941755616,6054379
2021-05-19,151.09173426674656,154.73759376328357,150.08470214966061,151.8456029558309,8269056
2021-05-20,151.64803900975306,153.20530624183422,152.64262416570983,153.18577619926444,5147036
2021-05-21,152.03380617236294,155.58017859363,152.34225583534786,153.254315334762,7208087
2021-05-24,153.78091284219462,154.34554156652453,148.05387369980542,155.33465471627252,2048278
2021-05-25,154.17717037560257,154.4979170591763,152.41866833171738,155.8155317024373,8035483
2021-05-26,152.99028423634567,155.12797395011194,149.91266278799534,152.54250099251206,1123182
2021-05-27,153.08648440551107,157.46053769844053,149.2578103233277,155.07719381013692,5242895
2021-05-28,153.07414306906375,155.42636910263045,150.71259892192475,153.84906940786647,8491818
2021-05-31,152.6411671321579,157.31742556271166,152.79785481623662,154.06267313279415,6217975
2021-06-01,154.40594322227037,153.4179990167967,149.1499853461201,151.0982967011576,9472714
2021-06-02,152.49275723784854,156.67893480538527,149.81382065656197,152.64469194167168,1164486
2021-06-03,154.53023451913083,154.49774262283856,149.65682305156844,152.50025240796876,4846556
2021-06-04,156.2855356580228,158.15118525554473,150.91548649181493,155.59227842099367,7259225
2021-06-07,156.72180133033353,158.55239820639056,150.84643859376183,156.79457093258839,1735062
2021-06-08,157.4450525769791,162.52239647575558,155.00885648956358,155.80218653868084,1727468
2021-06-09,157.5130554171457,159.04593791668566,155.40111976335606,157.08729046280482,3064618
2021-06-10,157.95745035713884,158.31247190770196,154.73932317902856,159.103507468324,4454707
2021-06-11,157.26128610853797,158.2607653970244,157.82278442305497,157.97830900695467,5872587
2021-06-14,160.67915018420737,164.48908370734955,155.86780431087783,161.08385454748813,7284179
2021-06-15,158.36745282597084,162.1701708054378,158.94958756043965,159.89765808475772,7914128
2021-06-16,159.89445016341142,162.5829910341246,157.06755658552078,159.0484310069025,3798658
2021-06-17,157.64276083220744,159.2795061295634,154.02865122637522,157.83606315143754,8662208
2021-06-18,156.18464206106887,157.7089011327622,152.99692051354248,154.76690160106034,2424241
2021-06-21,155.74101525506143,155.60824674457186,153.48954978212808,154.33619723609024,1902810
2021-06-22,154.43968974825748,159.50605634483213,152.33141642508647,155.40794723641687,6541543
2021-06-23,155.43568230991303,158.18832804194184,150.57625154242686,154.86844676395665,4714528
2021-06-24,154.71584082759242,159.85676992301148,153.49072255391548,155.05223223960772,6169619
2021-06-25,157.93821262088807,158.3943973605762,152.71866689936996,156.6430252811085,7395021
2021-06-28,156.6713594813701,161.07465721774517,157.5766670067334,157.7121503161361,7961507
2021-06-29,157.56681508550088,160.83293534741765,153.55644331991132,158.48734730044262,4695611
2021-06-30,158.4809498336644,158.12976933589405,152.30428266933245,156.20677675273808,6431159
2021-07-01,156.03360868150705,161.27448618119078,156.12485174192594,155.69287529281107,4392389
2021-07-02,155.0359618285671,160.4495141135932,153.56197413723098,156.45735857463214,4416502
2021-07-05,158.05907341460525,161.96944115342635,156.71766669162804,157.3402889010816,9351870
2021-07-06,158.90418746760722,162.4199405653645,155.19158504069654,158.7560015512004,7225175
2021-07-07,158.60606013283646,159.64275343218767,155.57869119325463,159.86300833996242,2001622
2021-07-08,157.0314826346197,157.9503757150002,153.36567877093043,156.52173494712153,4246319
2021-07-09,158.5308893471992,162.71296948086763,156.91373304385638,158.18535155175616,2636617
2021-07-12,158.89132787534106,157.83305051306328,156.72289872312274,156.6027045420865,3466704
2021-07-13,159.4292630022868,162.59969421156902,158.81195771780875,158.79977489300734,9750519
2021-07-14,157.18375903194539,160.95624749934024,155.81467901058528,158.03454273177255,2046251
2021-07-15,157.4982153648129,159.93908936835913,154.0269183569418,155.27026792976892,1285356
2021-07-16,158.73076729822353,161.78142959376265,152.5412107933417,157.03173045644402,4003337
2021-07-19,156.7452322107105,158.43726313591168,153.54322871979966,156.97865702973786,7563484
2021-07-20,155.45327118094318,158.12765980458008,154.25081886861508,156.46908794120128,9505089
2021-07-21,158.1577310872483,157.4453474326941,152.28504984599064,158.08780931661957,5262563
2021-07-22,155.86264882462515,158.19702067129742,152.3868039856996,156.31746850342728,4275654
2021-07-23,153.6679809575434,157.1458931347317,151.1898244892447,157.31872240191387,4674777
2021-07-26,156.80836781241976,157.67787964615758,153.32300626890853,154.96735661967531,7233550
2021-07-27,155.9400567833742,160.64824392060623,155.1808635953624,156.61130953654646,9122734
2021-07-28,157.09646656511282,161.86442241505446,156.92286641559338,157.27146663380694,6925313
2021-07-29,156.39433808614814,156.99102311560503,152.43193349815985,154.99310326182405,5395102
2021-07-30,154.71874326462256,156.39078824261082,153.92172859481582,155.48453858693483,9045021
2021-08-02,156.51537222388103,160.44907321731895,154.29204476538214,158.13059371259482,9059562
2021-08-03,155.70274804815176,156.44727672216771,153.4758798793021,156.12122834423775,7824125
2021-08-04,155.9028536803411,155.85155052272194,152.5676649432663,155.8947689704388,3242019
2021-08-05,156.68135318010363,157.7548548037187,153.9379838727519,157.02541833350287,1312051
2021-08-06,157.79538497286794,160.0326386626148,156.22529784023192,156.34298982207326,7170022
2021-08-09,158.8512391600573,158.98823303107423,156.33718465193598,156.41511139824223,3791004
2021-08-10,157.36795145540975,163.143772064708,155.21741902186952,157.597616674359,7262748
2021-08-11,161.4501201985114,162.59771071862895,155.51504375916744,158.97217970138462,4568125
2021-08-12,161.5835154796655,164.62706872653038,158.4813232362811,163.82358100283867,7656669
2021-08-13,162.6785725745816,163.1038078553275,157.25749599083068,161.75540508237722,3442905
2021-08-16,163.20937304065617,165.19688698942852,159.03102543568394,162.49616639820766,2412210
2021-08-17,165.3256453536351,166.79702984002503,160.528876832378,164.37661550162778,7025140
2021-08-18,164.63262725200047,168.61197891914256,163.89597638869063,163.73434213151646,7362781
2021-08-19,163.54185297767404,167.6605101873418,160.55774151432965,163.1243057357877,4163257
2021-08-20,164.55780162790293,167.4666767972611,161.4603234039911,164.64529350303928,3674986
2021-08-23,165.33246593780598,170.15744459560952,162.6232998683539,166.66441471206372,4415814
2021-08-24,164.67684813615918,167.9639454707477,161.42797689427593,164.37859127938592,7036860
2021-08-25,161.0773371131148,166.4788882950445,160.050364701605,162.94197286406725,2950256
2021-08-26,159.6007331246449,160.93244315219357,158.98220290820075,160.73253327902728,3803528
2021-08-27,159.3172057877675,160.41939852044493,157.78844524613518,160.78524456487347,6310825
2021-08-30,162.05285855711622,162.16478735112003,160.11477143675026,161.30420387027192,5254284
2021-08-31,164.31552138982062,165.92252598680597,158.5790360304368,161.57493574246178,1165301
2021-09-01,162.574553579121,164.73499024207118,161.75011802416492,162.72508201929162,5814974
2021-09-02,164.13879662003976,166.31964963972632,163.88278689378242,163.23392968431202,1297180
2021-09-03,162.99756904812807,167.35045132616295,160.7462867532291,163.0085994279157,4405914
2021-09-06,162.3860127482679,165.7019486863189,157.93259724812938,160.74348650417147,9165786
2021-09-07,160.2412336125725,165.714463067031,158.98000262209538,163.70796836954594,5177927
2021-09-08,161.79102117843718,163.12204257827753,160.16888153594584,161.51275781195068,5876831
2021-09-09,162.49515507739073,164.97523651130462,158.7291015281561,160.1157178813467,6032403
2021-09-10,159.95360951750828,160.8106812539403,157.71750367050743,159.3183351368915,4229065
2021-09-13,159.55297692465436,160.31644447342788,154.69905685742248,159.88275405369353,1587426
2021-09-14,159.05997190011794,158.98208809428763,153.44570010953294,159.73228975370333,4430460
2021-09-15,156.02536606338157,160.4391364606988,156.21673925652033,158.1391459564421,2131614
2021-09-16,159.77307192200857,161.24498470137678,157.45577663238637,157.51276862845404,9003029
2021-09-17,157.50124113302292,162.31006267142567,154.46965474636713,158.9721538275813,3466507
2021-09-20,155.81081700195716,158.24090536617717,157.4578851813983,156.26085119291398,6418673
2021-09-21,157.09343897644965,160.25686561389915,154.2083913467064,156.1460809354172,1776385
2021-09-22,157.89321582481446,159.17683185059803,154.83794030829984,156.26193679414052,8464370
2021-09-23,157.33725108552505,158.91442631353272,152.87202017463997,157.40506614685265,5559512
2021-09-24,157.44184810102016,158.9530714764813,156.4289584174538,157.17813801089153,7519453
2021-09-27,158.60529832732368,158.49273041822016,154.2289456907433,156.30938578704865,7846090
2021-09-28,157.77767690454664,159.44317222715412,152.75944454562946,156.18903319879584,9607964
2021-09-29,157.30985414807165,157.83910923297648,153.24479968108005,155.6556192657509,3995353
2021-09-30,156.3049867498176,156.3848869041401,155.1358441079321,155.71245721626448,2675255
2021-10-01,154.6030505752279,155.1105323091048,149.66530998618683,154.62544411103426,9873208
2021-10-04,152.37200181908196,156.70744604133978,151.38391547409864,154.40997340620171,2908151
2021-10-05,152.53002725026033,157.2881549048208,149.70515851679522,153.619929248032,4289363
2021-10-06,153.8975682759905,156.46060330409512,153.55776595776916,155.13344898695766,3786202
2021-10-07,156.94702114077623,158.44107895939155,152.3585879977444,155.22966394678764,8713409
2021-10-08,153.9004671028535,157.36965968998467,151.93060545549423,152.49412974853936,5209229
2021-10-11,154.41353763280455,158.94810739756747,153.91585361601014,154.34056052518574,2649379
2021-10-12,154.7294901523697,158.28290986282494,153.6472030085919,154.65751232433084,6551093
2021-10-13,154.00063762316844,156.7900614713233,149.7696725787021,154.68597637136642,3392001
2021-10-14,156.26625291727015,157.85635436800996,153.37210211580646,153.8788511026056,3316830
2021-10-15,154.70606022515227,159.82064191980692,154.35391822939357,154.6696703119981,2233387
2021-10-18,154.99281589451346,156.79580236221088,152.27365118302552,154.2241077639926,8625417
2021-10-19,153.4799196129335,155.8563637279204,150.37865454181897,154.7588040985229,9439426
2021-10-20,152.62731599025915,154.00139391965584,153.63760590858493,154.98121955640408,3249119
2021-10-21,151.033648245839,155.7781727077016,148.761377738553,151.2379572294527,3451603
2021-10-22,150.09318947749733,154.13512977656256,149.53417406034288,151.0381885881728,2497116
2021-10-25,151.06779831747298,152.019373132491,151.31479528786215,151.62058035115484,6571944
2021-10-26,152.4496472756177,156.02635516115504,152.87834849468047,153.0177824783291,9584036
2021-10-27,151.48671475226334,155.21294070676961,148.72221167489295,152.68164798611718,5595772
2021-10-28,153.38648360636225,154.06313465653648,152.87972676085062,154.2162005435931,5289991
2021-10-29,152.27611895950346,158.68368046883808,153.555082511473,154.10641715032153,6741638
2021-11-01,157.6197761056793,157.93319957930646,154.67022070627513,159.13554556963734,7052677
2021-11-02,158.0617348063588,158.3154659538771,153.75932769371417,157.12707041042697,4807114
2021-11-03,156.3938259624786,160.82561435945306,156.539335579497,158.3694791639735,9224767
2021-11-04,156.5866279442932,160.59017040700826,154.7872739337135,156.36663601153157,7582123
2021-11-05,154.53723429549493,155.45160793132146,155.08977803826676,154.42010371409688,7805969
2021-11-08,155.81202884737192,158.78644253058786,153.24746176627838,155.48198719991777,4981048
2021-11-09,156.0769540376916,157.39796297142573,151.8484381884828,154.8738560710755,7079422
2021-11-10,151.439077412425,153.830574926446,150.45971461331004,156.23242343713085,6636589
2021-11-11,152.78270307697565,153.53029638256004,151.00554353695642,152.48353118214504,8946321
2021-11-12,151.4259961986472,154.42600048079424,150.00846309089818,150.45595026472915,2671179
2021-11-15,153.94461070573686,154.75505869685284,152.74015253460342,153.54628134678077,9484102
2021-11-16,154.36810701447354,158.84648902949243,152.32091878300452,152.08027034868948,4228409
2021-11-17,153.3949684131804,158.2406388923395,153.6494644005544,154.05498096231497,9227953
2021-11-18,155.30782794814263,160.54471791637758,151.793902160249,155.6429071661044,5898841
2021-11-19,154.9082243346534,157.00260438620896,150.87287870271595,156.4988505744021,9324878
2021-11-22,155.91897312872723,159.69158415411852,149.99259370679508,155.81658823955647,4014130
2021-11-23,156.38740171607023,158.52225941635606,152.04073457052132,155.86252044849059,8592443
2021-11-24,158.80619079683592,158.6425940876517,153.90103936438484,156.754386096453,9328736
2021-11-25,155.80709314294185,156.11950159160324,152.36342547053707,155.1016331261458,5747492
2021-11-26,154.9690085117624,155.94124156797088,154.2513862652708,154.54935272386518,3111278
2021-11-29,153.2880826326753,158.2618533050214,151.64794492442502,155.11169180466877,8975518
2021-11-30,151.61585761806785,155.70864226649394,151.14074954712441,152.1454117457272,1216651
2021-12-01,152.76103889884993,155.47778297203595,151.93508814297076,153.93054794128355,9305530
2021-12-02,156.52171813333706,159.32444301395174,152.46570868044978,155.25941752242633,7620661
2021-12-03,155.36474893173636,156.12031449975697,153.44643213052015,155.40570709479667,7367038
2021-12-06,153.83780244316486,158.3071519169191,153.8287950867244,157.2204232444635,8572491
2021-12-07,155.66338889015128,156.5643943109886,150.14514162043199,153.46676259327182,1605502
2021-12-08,153.798164140627,158.39898632536955,154.00010371805558,152.42820670941288,3535244
2021-12-09,153.83562428005715,157.79231207190549,151.2606597760049,153.56394438272153,2560155
2021-12-10,154.4370611266472,155.21159248900378,148.26083649635248,152.84053829434953,2611589
2021-12-13,153.7702014422021,154.62745767301166,149.8215470872458,153.0920214330939,1468163
2021-12-14,151.77388136201972,153.85521099272103,149.3103766388649,151.59609149469122,1770008
2021-12-15,151.4216766102901,156.34144146404648,151.0641479395586,152.11222953687997,5498907
2021-12-16,150.11081532492696,153.90352814024433,150.54625328093402,152.63014113679688,4000102
2021-12-17,151.30452936014743,153.06897954792407,147.76344060036638,153.0641135720347,7589763
2021-12-20,150.90498877852056,151.5395607267248,148.32002835850597,149.16107024702998,8686906
2021-12-21,149.55216815962876,152.87281329120196,147.96563671799603,150.17040824774847,3378772
2021-12-22,151.16348194551338,153.70539940720488,150.79684034490555,151.50854770654675,4476452
2021-12-23,151.87250798318883,156.0001996522446,151.71551531795444,150.8776799956193,4397559
2021-12-24,150.59324487362343,151.92429433766182,145.99967491199627,152.5492704871988,9737345
2021-12-27,150.26743058003726,152.82238952920272,149.0325023244265,150.282023280632,3821562
2021-12-28,151.83747495619926,155.710848978701,148.65275497373503,151.62752759722525,6740592
2021-12-29,150.44135565268056,154.11753305685602,149.60083963717472,150.55543709995345,2512185
2021-12-30,149.45237611804825,152.46583057538493,147.12720376687585,149.9514904066892,9570209
2021-12-31,151.29108381629152,152.17577155297866,145.21731789301543,148.03357838874084,5262986
2022-01-03,150.35216197285416,151.96717955938482,147.57242384015132,150.02209557822187,4368737
2022-01-04,149.70634057154075,154.35026534069246,149.05691433671885,150.71693150452293,3544544
2022-01-05,148.5908232711879,148.47582767663926,144.97400121056396,147.5457137211462,6325910
2022-01-06,146.48828254131172,150.92381352505558,142.42333034452494,145.40863210858925,6363240
2022-01-07,147.2562879906228,149.7224836158863,144.2710686738395,147.2288235662123,3028217
2022-01-10,146.84999802363288,149.22073462186472,142.16368511872372,146.232098962408,1659297
2022-01-11,145.0461198586862,145.82185253724913,142.41514246653983,145.14839641967643,7985481
2022-01-12,146.65865321731013,148.67513065121406,141.800905100658,146.44660578176735,6748777
2022-01-13,143.4919034225144,146.67437015484873,141.51810307359838,145.40637983945388,8226460
2022-01-14,144.67810953696426,145.37564389106336,143.91310997116364,146.9512633629203,6506774
2022-01-17,143.32530364078085,146.6405816489286,141.81007507589936,144.18576973908273,9977914
2022-01-18,142.49858066635062,147.56245206046458,141.69772278236087,143.8665374900115,6237264
2022-01-19,142.62555868350063,145.5650402502622,138.20996370635524,142.2481299959517,2445819
2022-01-20,140.01183378415797,145.46744921187533,138.0916824932182,140.86781472368614,3233969
2022-01-21,140.9604023776848,141.85137954825584,138.12713544087572,141.57145863504488,1192803
2022-01-24,142.60826499578133,144.60375507372518,141.0105884964821,142.6225900098998,3453039
2022-01-25,142.09838461711448,142.52032065093954,141.018304364866,140.86001548375248,6959776
2022-01-26,141.74654519625625,145.83819951486475,138.99196489723766,142.5989258072782,8352182
2022-01-27,142.9102213233893,146.33692427359537,139.2737237531292,142.04383108424372,6431369
2022-01-28,141.30814281222536,145.48320632279805,141.04536989968673,142.53471105545796,7153283
2022-01-31,144.5853434816245,143.9999015226699,140.5327763902714,144.12017413448206,7132469
2022-02-01,141.57143614284217,142.9175728058959,140.94257252027822,141.4352065111079,7491212
2022-02-02,139.7011192156562,143.10066342270426,138.71649525485873,139.84033786622996,9220879
2022-02-03,142.69972954529007,142.9404574333468,138.58163367972486,140.4105180260317,8205273
2022-02-04,139.52773643488106,144.88959331901341,139.98158159609054,139.52242186864368,5528458
2022-02-07,142.01167331361887,145.1658741635588,136.16924675205468,142.87729417919397,5327219
2022-02-08,141.489116271336,143.54768905380914,139.44304713034495,140.50198431791233,1777150
2022-02-09,139.9045035316893,142.44241346642949,139.9233580905496,140.3502706849711,7316851
2022-02-10,141.81191180543817,141.69612837419007,139.40177213593938,139.4906544239214,6472587
2022-02-11,141.3371820524347,142.11660015809932,137.74192290123503,144.52288646936145,3321991
2022-02-14,142.13034303961476,143.61613782776766,139.7141211139757,140.768321378112,6462762
2022-02-15,142.43957391118133,144.2451146584487,139.3521723736474,141.75040414680402,2676099
2022-02-16,141.6330663648171,145.146489731808,141.66232932135583,142.18321194257368,3090651
2022-02-17,142.09057715537492,144.57056800370302,141.10761233934858,141.8799818479594,6855113
2022-02-18,141.6406994149477,141.1977513926018,138.61808294526043,141.80514274961118,1527169
2022-02-21,139.4931308635356,143.21795941392958,137.15838662076567,143.04927134454306,8123801
2022-02-22,142.12501859883167,141.72957269204034,136.3944839624157,141.32683601141426,4781876
2022-02-23,139.4479612248143,141.89451673943398,140.67692037487177,140.0544224128833,6065521
2022-02-24,144.21840021583705,147.3223647601816,140.49403850099029,142.92890888637362,2897465
2022-02-25,145.18368385175467,144.26655479850837,139.49083028353073,144.36481108744096,3263567
2022-02-28,142.63998875254404,145.82686956226985,141.7910914107698,145.79918122426506,6698485
2022-03-01,144.5213548169686,145.77318738375578,140.78433994778135,143.5343636264989,5665770
2022-03-02,143.4183890634157,148.92074481029402,143.85561545990447,145.72667023712688,9536341
2022-03-03,142.27104816643504,145.27117176309895,137.80899674838477,142.6658835662702,9683585
2022-03-04,141.16984860162063,142.6347860676906,137.72076629814984,142.31571342103584,3724006
2022-03-07,140.38675149704986,142.1192274006124,134.90041900084603,139.50509624814458,2119816
2022-03-08,140.56588622685882,142.9130092792548,135.87249131297668,138.4131448506129,6168949
2022-03-09,140.66967967071872,144.06458590452593,137.45697619993163,140.0248686393301,4971183
2022-03-10,140.38826514562575,142.05266319343113,136.25952730958042,141.60486419930967,4972369
2022-03-11,141.06813867222368,145.70826940661493,139.89952666442232,142.24941751170792,5550038
2022-03-14,139.37482182493838,145.7297805879968,139.39739740685067,141.0449553817807,4226250
2022-03-15,141.08179553184664,146.46976832100316,138.38362350833413,141.28784357502298,3470950
2022-03-16,140.6413819224324,142.8536020736445,135.84994879170802,138.1177432943111,7410563
2022-03-17,141.52772767099174,143.06124811961703,135.26512742819773,140.7315181155829,9789784
2022-03-18,139.44866116945056,142.6990632072496,139.65899799604944,141.10689952377447,2043423
2022-03-21,138.61195953639773,142.9664132070696,135.21443361945452,138.2386411626867,9315308
2022-03-22,140.32177208179866,143.00464793051225,136.65544757177275,139.80960416546097,3517626
2022-03-23,140.96683540507158,144.07386460239346,140.36770146498398,140.21991543430053,1092889
2022-03-24,139.46178281242953,142.41367585159514,138.33527062630014,138.78840190036874,1717884
2022-03-25,141.32822924292154,144.56165051867316,139.49034091315696,140.08648580185232,5609635
2022-03-28,142.70102170919097,147.2972186442846,141.65240893449172,142.04103069945552,3798945
2022-03-29,143.34227504044208,144.08890859433444,138.44199291354684,142.94424829943242,5415880
2022-03-30,144.1512321456244,147.76959647549182,140.39106083022105,142.86625039929112,4102923
2022-03-31,143.1520092678914,145.847069657032,139.55720620911296,141.51858207721372,7616243
2022-04-01,141.8593567380891,146.5190721740668,137.41265444204063,144.31833285918515,8615487
2022-04-04,143.01646864123407,145.28258697686496,141.2400695328717,144.37861917618912,4137877
2022-04-05,142.1816316600457,144.1651970461662,138.26079377698701,141.49097519773105,5448388
2022-04-06,141.9715498265883,146.91686451905656,140.16890603994796,142.61398225312405,9518074
2022-04-07,141.6051073470382,143.11974974744732,137.5162350506304,142.2813684995266,8370563
2022-04-08,143.9415304059564,146.56394486188242,141.43959552889518,143.53396909022518,8751066
2022-04-11,143.2374647886799,145.09664820328567,137.93811445541724,141.85794031407858,2594575
2022-04-12,143.4186049669674,146.28456249775283,142.62022674294215,144.80619206897896,7145660
2022-04-13,143.90102329065255,144.74641029358924,141.57296635123714,142.6561635819349,2732329
2022-04-14,142.60037446109243,145.7994049539435,139.1532327803145,141.59833154667982,2857084
2022-04-15,143.12855487265278,143.5814862164472,139.9866545272391,142.67956679438063,2394994
2022-04-18,141.8807791671881,141.7074840461983,138.4700800911578,142.80189539911245,5514057
2022-04-19,141.78113532403063,143.24843049475663,139.6655699626877,144.47634644156554,2546557
2022-04-20,143.0931430104905,142.67732130171316,138.93357639923133,141.44570081959,8398512
2022-04-21,140.1523846084341,146.61503469578687,140.58160449865954,142.4221804455834,8084932
2022-04-22,141.46609921169843,147.421602729707,142.30057674442386,142.1830654368147,5968901
2022-04-25,142.75457953301415,145.9242810267747,142.44885755204785,144.73186324993722,4200890
2022-04-26,144.5048825374006,148.00379371433513,141.99039611829474,142.89144989140564,1029882
2022-04-27,147.97125025468006,147.96776574724709,145.39863499423157,144.9759654794964,3675518
2022-04-28,147.69624620228404,148.8204118415213,143.69095960780948,144.68907123292493,2398705
2022-04-29,144.85834245422075,148.2474415680099,142.22037626131214,144.29925539844805,7211715
2022-05-02,142.94241557882015,147.1753523273369,142.15461188543432,141.80048983733735,7804327
2022-05-03,142.13655768121214,145.93867679461326,141.02107917444386,144.5966697592783,5817530
2022-05-04,144.04930727198493,148.5084709864992,140.1702639318625,145.61887568997687,7934063
2022-05-05,143.74861264890023,145.86603865396907,143.77768183604323,145.13597394205385,1556831
2022-05-06,144.1955174288772,149.76802654609656,141.82732496012073,146.43515266678918,7711987
2022-05-09,143.52273216124516,143.8197239736517,140.3671799552757,144.1067026092853,5597577
2022-05-10,145.66453738174965,149.15427199195238,144.03995455735034,144.9197312491066,6132869
2022-05-11,144.28654933104622,149.56337904967864,142.76036120460066,147.62922565496032,9762127
2022-05-12,147.12315419214443,149.81547172139753,144.32158621857184,145.7700877004209,8482426
2022-05-13,146.02826753418577,147.70294845387102,144.5778241200384,148.01142905961115,8934132
2022-05-16,147.82126665577343,152.27466870902794,147.54525456889013,149.15575400821737,8111905
2022-05-17,149.87998648569138,148.71182021119182,144.34730324526797,148.2625918266718,3030888
2022-05-18,146.09604476890968,150.12919637669532,143.70871596577248,145.51927054733147,2037904
2022-05-19,144.95661019488577,148.60027811324753,147.2948933310004,146.56868555112231,6634222
2022-05-20,149.082917992227,150.9050042992135,147.52767167713145,150.69166668099226,7046941
2022-05-23,151.81530189526066,153.4466349689027,145.81918305630376,150.5452195746193,7388406
2022-05-24,154.2658763411221,154.39349597972438,150.20384607405842,152.38710242184368,5369246
2022-05-25,150.5667636160179,152.59744121535286,149.2865861848111,152.55513762663392,9353170
2022-05-26,151.3034076134483,151.661390402316,146.25705759941317,151.5030312522921,8642897
2022-05-27,150.21561101333202,152.77164541092608,147.0946120907833,150.95972128249755,9661351
2022-05-30,150.63069802809665,154.52306127377827,147.82629572677965,150.52797801118032,9723346
2022-05-31,154.47518124788877,156.32066113511067,147.84181449416636,151.51816945513937,7767414
2022-06-01,148.63540294276177,150.55901158245385,145.81654193887707,150.99627209644825,6901179
2022-06-02,151.9216632521121,153.63344312841454,149.3834832319312,152.2214931216853,9254080
2022-06-03,151.97760886380397,152.01114351065291,149.13437386737937,151.25261569142074,8013383
2022-06-06,152.16882094703047,151.16599702525411,149.15277994383194,152.16514693508427,1197170
2022-06-07,150.16891340030185,153.37952366005075,145.23739954673866,149.94189613170118,6614058
2022-06-08,148.7241241144693,151.42832078479813,144.93024230351344,147.5644114006308,6423444
2022-06-09,148.84759559150532,150.05433972800154,148.82312882788673,148.48027346002377,8360983
2022-06-10,149.5816890673606,150.48162629158082,144.9977640095504,148.33382128980574,5374296
2022-06-13,147.67940895087705,148.14113999459704,145.61980152219311,147.75019120977078,5765358
2022-06-14,147.3490943441669,150.90225848278286,146.3837529221984,147.96124673264703,8499455
2022-06-15,146.02212741897708,151.26519073526345,143.64315147920414,145.5866425739902,3574584
2022-06-16,148.4378596742123,148.73805696428354,145.9749378854316,148.2492350413282,8782634
2022-06-17,147.77190511526152,148.95854399777298,143.41242090463336,147.14447858331906,5990044
2022-06-20,147.42407522660056,150.64007259556305,145.27805195778146,146.03771593455696,3565513
2022-06-21,146.00088818815397,150.68460090152337,141.91995886428154,144.5422406997572,4567008
2022-06-22,144.0065258737879,147.87769525602883,142.99111488606752,145.55902011283823,1447095
2022-06-23,144.3445931997672,143.33578406039857,142.80962018298587,142.88896631924825,7824464
2022-06-24,142.1226445316728,143.2253360009995,138.16915032590796,143.5686647765711,3701433
2022-06-27,142.1436759636779,145.66719163267177,140.23436608181072,143.02072321558208,7600713
2022-06-28,142.89798737309664,145.45812421160602,142.0392643959822,142.29525654218807,1835358
2022-06-29,146.7170428552563,145.48586689997376,142.99557055213918,146.426803006129,2971472
